Time,Open,High,Low,Volume,quote_av,trades,tb_base_av,tb_quote_av,Close,year,month,week,dayofweek,hour
2021-04-10 02:00:00,584.14,587.32,583.34,1685.436608,986860.8670159504,53590,854.108222,500113.9238348597,587.21,2021,4,14,5,2
2021-04-10 03:00:00,587.21,592.38,587.07,4524.509551,2668288.081536291,128382,2800.81009,1651763.3389228522,592.29,2021,4,14,5,3
2021-04-10 04:00:00,592.29,612.32,592.29,11799.107861,7102016.720185259,342930,7186.996279,4325946.26071025,610.73,2021,4,14,5,4
2021-04-10 05:00:00,610.73,614.99,606.62,6003.781763,3663638.239251128,165763,2719.382808,1659443.2368743736,608.51,2021,4,14,5,5
2021-04-10 06:00:00,608.51,610.49,605.2,2874.435605,1746230.5273801817,81784,1523.206434,925367.9605658564,605.76,2021,4,14,5,6
2021-04-10 07:00:00,605.76,608.16,603.32,3930.458861,2379969.078911406,100986,2312.109361,1400039.5303512602,604.8,2021,4,14,5,7
2021-04-10 08:00:00,604.8,608.21,603.38,2431.387609,1472071.2757353282,90028,1127.335432,682555.744403675,605.34,2021,4,14,5,8
2021-04-10 09:00:00,605.34,608.02,604.52,1896.513568,1150080.1480938375,90071,1009.075405,611935.7727412236,607.72,2021,4,14,5,9
2021-04-10 10:00:00,607.72,609.97,605.15,1962.635669,1192048.8187181165,98203,1029.780557,625473.7146698931,606.58,2021,4,14,5,10
2021-04-10 11:00:00,606.58,607.23,604.99,1558.650081,944790.13446626,64162,756.22895,458410.7598006888,605.75,2021,4,14,5,11
2021-04-10 12:00:00,605.75,607.99,598.11,3528.271144,2128229.391567524,106550,1648.666317,994480.4838682264,600.88,2021,4,14,5,12
2021-04-10 13:00:00,600.88,604.89,599.8,2386.214252,1437862.3123359722,88526,1208.426107,728176.7912371869,604.65,2021,4,14,5,13
2021-04-10 14:00:00,604.65,604.98,602.54,2011.878229,1215283.383198158,71485,985.797287,595490.3390160247,603.98,2021,4,14,5,14
2021-04-10 15:00:00,603.98,604.65,601.06,2087.226622,1258710.3926349368,97064,1029.023276,620571.9023730761,602.47,2021,4,14,5,15
2021-04-10 16:00:00,602.47,605.49,601.16,2402.70075,1448714.4634052631,119968,1192.707777,719161.3359110361,602.64,2021,4,14,5,16
2021-04-10 17:00:00,602.64,602.64,599.2,2363.924027,1421628.5803652557,104455,1222.627476,735284.4071745519,601.0,2021,4,14,5,17
2021-04-10 18:00:00,601.0,601.15,595.72,2465.215042,1477966.7085401933,98384,1145.096122,686533.8257503035,600.19,2021,4,14,5,18
2021-04-10 19:00:00,600.19,600.19,595.49,1495.84532,894377.1042610884,58635,737.585764,441023.1969567003,595.67,2021,4,14,5,19
2021-04-10 20:00:00,595.67,597.99,583.74,3798.833218,2244711.71584214,120544,1543.934825,912320.9691406792,586.15,2021,4,14,5,20
2021-04-10 21:00:00,586.19,592.56,584.85,2365.073159,1392588.0298389024,95879,1064.198761,626631.2499922119,591.6,2021,4,14,5,21
2021-04-10 22:00:00,591.6,593.99,590.13,1608.625597,951537.5404831236,88757,728.093372,430699.4847189057,590.29,2021,4,14,5,22
2021-04-10 23:00:00,590.29,598.42,590.08,1812.215923,1076698.6405856125,68381,849.572698,504775.59031366574,597.69,2021,4,14,5,23
2021-04-11 00:00:00,597.69,604.29,595.44,3272.635378,1962709.035085413,108024,1781.724857,1068573.7252226763,601.48,2021,4,14,6,0
2021-04-11 01:00:00,601.48,605.99,600.36,1919.398174,1158278.2150299654,66010,1157.497258,698514.1811441535,605.94,2021,4,14,6,1
2021-04-11 02:00:00,605.94,605.94,602.62,1215.228989,735119.706503009,73029,571.655783,345823.62507918966,605.09,2021,4,14,6,2
2021-04-11 03:00:00,605.09,606.98,602.02,1446.270928,873858.2545325989,49561,722.843225,436767.6615867155,602.68,2021,4,14,6,3
2021-04-11 04:00:00,602.68,603.27,597.77,1702.500794,1022716.0752473988,52786,804.885258,483521.6829331439,599.06,2021,4,14,6,4
2021-04-11 05:00:00,599.06,600.11,595.35,2577.829914,1541132.2617312537,97391,1444.519687,863606.1491757636,596.79,2021,4,14,6,5
2021-04-11 06:00:00,596.79,599.09,593.39,2051.862344,1224284.1842204668,85812,1013.326426,604636.319647494,597.34,2021,4,14,6,6
2021-04-11 07:00:00,597.34,597.9,593.99,1197.611866,714340.2197203423,49434,598.360187,356919.1562431911,596.55,2021,4,14,6,7
2021-04-11 08:00:00,596.55,601.44,596.55,1438.554804,861059.3004823447,59582,727.569865,435507.9644556792,599.61,2021,4,14,6,8
2021-04-11 09:00:00,599.61,600.44,594.54,1748.375163,1045277.2228140428,92162,810.707326,484702.5661884426,596.76,2021,4,14,6,9
2021-04-11 10:00:00,596.76,599.5,594.99,1613.373258,962909.6031050044,86413,847.202871,505650.28080058144,595.99,2021,4,14,6,10
2021-04-11 11:00:00,595.99,598.6,594.49,1674.713692,999123.5017610736,66297,862.657616,514670.4911200108,597.21,2021,4,14,6,11
2021-04-11 12:00:00,597.21,598.43,594.49,1727.788442,1031251.052016905,81165,843.263683,503327.2202971287,597.24,2021,4,14,6,12
2021-04-11 13:00:00,597.24,597.45,592.32,1821.723554,1084142.5835385418,74624,788.616705,469337.78029555536,593.4,2021,4,14,6,13
2021-04-11 14:00:00,593.4,596.64,592.49,1631.838611,970255.329495308,60880,787.753865,468396.4891669668,595.7,2021,4,14,6,14
2021-04-11 15:00:00,595.73,597.79,595.57,1520.938864,907096.8207355818,70634,755.216398,450430.4813574776,596.45,2021,4,14,6,15
2021-04-11 16:00:00,596.45,597.85,594.79,1807.114348,1077421.6009132364,92967,1003.593126,598366.597018109,595.69,2021,4,14,6,16
2021-04-11 17:00:00,595.69,599.75,594.05,2137.313387,1276072.955285072,91485,1050.421258,627164.2751750494,598.64,2021,4,14,6,17
2021-04-11 18:00:00,598.64,599.48,597.58,1188.987714,711741.6698032252,56618,601.084546,359830.89413334604,598.64,2021,4,14,6,18
2021-04-11 19:00:00,598.64,601.89,595.57,1937.371834,1159136.6033265982,71647,994.850435,595237.1795426755,597.05,2021,4,14,6,19
2021-04-11 20:00:00,597.05,598.19,594.78,1163.885152,694607.2311313836,54712,571.394799,341023.885332319,597.07,2021,4,14,6,20
2021-04-11 21:00:00,597.07,597.07,594.88,972.262478,579771.7085829937,51856,515.170023,307216.0426065221,596.1,2021,4,14,6,21
2021-04-11 22:00:00,596.1,601.3,594.33,2005.612746,1199756.7010325843,80818,955.866983,571814.8802098716,601.01,2021,4,14,6,22
2021-04-11 23:00:00,601.01,601.07,597.59,1503.522957,902029.7638307844,72315,707.876599,424702.2783603197,600.02,2021,4,14,6,23
2021-04-12 00:00:00,599.98,603.54,596.04,1830.011152,1097060.7262402177,77197,950.68507,569934.0170030616,598.3,2021,4,15,0,0
2021-04-12 01:00:00,598.3,601.47,597.99,1526.296424,914438.5033122303,51736,730.381985,437603.8874583877,598.65,2021,4,15,0,1
2021-04-12 02:00:00,598.65,599.22,595.85,1273.139445,760941.114604359,49544,611.096204,365260.86004395183,596.94,2021,4,15,0,2
2021-04-12 03:00:00,596.94,604.56,596.64,2103.575788,1263133.1883248556,68597,1158.537766,695680.1272986135,603.68,2021,4,15,0,3
2021-04-12 04:00:00,603.68,606.06,600.55,2507.185128,1511587.4748182024,74303,1357.947429,818723.3331741195,601.26,2021,4,15,0,4
2021-04-12 05:00:00,601.26,602.87,600.19,1557.457457,936989.9945183414,56892,787.858064,474002.20585485,602.06,2021,4,15,0,5
2021-04-12 06:00:00,602.06,608.42,601.01,2664.931894,1612149.881441035,97958,1436.642216,869110.288212885,608.26,2021,4,15,0,6
2021-04-12 07:00:00,608.29,612.99,606.36,4823.506765,2936036.8389640367,133473,2820.394197,1716768.0327978884,607.1,2021,4,15,0,7
2021-04-12 08:00:00,607.1,608.4,605.36,2475.51527,1502543.7940603537,78234,1317.909383,799935.1551079159,606.94,2021,4,15,0,8
2021-04-12 09:00:00,606.94,608.78,596.5,4144.125287,2499077.3313858537,132179,1940.32306,1170110.332264275,599.92,2021,4,15,0,9
2021-04-12 10:00:00,599.92,602.77,593.5,4166.93653,2493888.1605731333,110724,1982.923295,1186784.1618863295,597.76,2021,4,15,0,10
2021-04-12 11:00:00,597.76,602.68,597.27,3000.374453,1800346.780729398,75229,1283.703181,770291.3163513659,602.41,2021,4,15,0,11
2021-04-12 12:00:00,602.41,605.64,601.5,2583.459033,1558993.6322218762,87515,1186.751319,716163.8187387652,604.21,2021,4,15,0,12
2021-04-12 13:00:00,604.21,605.84,602.79,2391.622666,1444500.8934112284,63950,1162.244326,701992.0461813135,603.04,2021,4,15,0,13
2021-04-12 14:00:00,603.0,603.45,598.72,2999.841826,1802977.1023006889,75987,1503.436529,903616.509573348,598.88,2021,4,15,0,14
2021-04-12 15:00:00,598.88,601.29,596.1,3082.065446,1846289.427952491,112593,1512.878739,906294.517613348,599.86,2021,4,15,0,15
2021-04-12 16:00:00,599.86,601.12,597.02,2697.01222,1616702.041525314,85144,1072.496601,642917.4164913457,599.72,2021,4,15,0,16
2021-04-12 17:00:00,599.72,599.72,597.25,1729.629658,1035288.3222666144,59498,753.318531,450923.7510993675,597.49,2021,4,15,0,17
2021-04-12 18:00:00,597.49,600.17,596.8,1317.920477,788920.2071605023,50645,663.359336,397108.3100598708,599.88,2021,4,15,0,18
2021-04-12 19:00:00,599.88,602.22,598.81,1336.638954,802618.9836091636,52454,742.712313,445993.90842286113,600.9,2021,4,15,0,19
2021-04-12 20:00:00,600.9,602.41,599.22,1702.705759,1022936.8064759542,61144,808.866775,485959.7364242082,600.49,2021,4,15,0,20
2021-04-12 21:00:00,600.49,600.73,597.58,1354.30976,812185.5094100654,56067,722.388786,433233.71592954017,599.92,2021,4,15,0,21
2021-04-12 22:00:00,599.92,600.72,598.49,1423.174164,853782.1406919471,46294,679.804574,407839.9636553816,600.44,2021,4,15,0,22
2021-04-12 23:00:00,600.44,600.99,598.58,1803.601561,1081566.0195681176,49061,578.541474,346954.4158907375,598.59,2021,4,15,0,23
2021-04-13 00:00:00,598.59,604.72,598.05,2545.404587,1531015.2298576406,67994,1471.756711,885247.9624767498,604.52,2021,4,15,1,0
2021-04-13 01:00:00,604.52,607.8,602.14,3062.550989,1853534.4978179664,59141,1308.598286,792014.6134008035,606.41,2021,4,15,1,1
2021-04-13 02:00:00,606.41,609.51,605.71,3028.477817,1839757.961665376,67142,1191.352409,723748.3669858628,608.28,2021,4,15,1,2
2021-04-13 03:00:00,608.28,610.99,604.35,3363.73602,2042283.0823919105,93521,1839.245249,1116706.4562354751,604.93,2021,4,15,1,3
2021-04-13 04:00:00,604.93,606.49,603.3,2390.72594,1446761.0192262502,61337,994.614227,601913.9654794147,605.85,2021,4,15,1,4
2021-04-13 05:00:00,605.85,608.14,604.69,1942.134735,1177623.6803958302,79987,975.679505,591623.5191802703,606.68,2021,4,15,1,5
2021-04-13 06:00:00,606.68,614.15,604.5,5129.405057,3119374.442264827,154553,2692.211727,1637244.5654280963,607.19,2021,4,15,1,6
2021-04-13 07:00:00,607.19,611.89,605.82,2722.23696,1657468.663194575,102773,1388.580015,845469.5498280305,610.5,2021,4,15,1,7
2021-04-13 08:00:00,610.5,628.77,610.46,11277.865488,6983411.386042909,305486,6274.806143,3885461.091275535,627.11,2021,4,15,1,8
2021-04-13 09:00:00,627.11,632.87,623.0,6338.624079,3981035.909968677,190076,3610.461764,2267599.942533845,629.24,2021,4,15,1,9
2021-04-13 10:00:00,629.24,630.99,624.57,4405.767576,2767131.857168458,141481,2196.675626,1379682.510537444,627.45,2021,4,15,1,10
2021-04-13 11:00:00,627.45,630.93,624.99,3342.013558,2099476.6137211365,128131,1554.536054,976587.3694899902,629.42,2021,4,15,1,11
2021-04-13 12:00:00,629.42,632.59,627.9,4130.909956,2602130.8174597374,153433,1759.848356,1108576.6478140503,629.73,2021,4,15,1,12
2021-04-13 13:00:00,629.73,630.19,624.99,4195.261038,2635473.9093634025,110222,2028.43887,1274286.8018819622,627.87,2021,4,15,1,13
2021-04-13 14:00:00,627.87,630.31,625.95,2419.092233,1520024.6960364352,82130,1155.437021,726029.5735986994,629.2,2021,4,15,1,14
2021-04-13 15:00:00,629.2,636.57,627.39,4264.095727,2693321.463825648,123318,2188.835174,1382544.5451128348,633.31,2021,4,15,1,15
2021-04-13 16:00:00,633.31,637.77,629.87,4005.923562,2536240.521573216,124429,1957.711739,1239487.6228475922,631.5,2021,4,15,1,16
2021-04-13 17:00:00,631.5,633.64,630.26,2351.347961,1486508.6482993811,82187,1154.600895,729948.1269735261,633.32,2021,4,15,1,17
2021-04-13 18:00:00,633.28,635.48,625.49,3193.866516,2012700.7006051647,104270,1573.475092,991583.5414348762,626.41,2021,4,15,1,18
2021-04-13 19:00:00,626.41,630.45,625.29,2387.821555,1499657.4042848048,104601,1161.284905,729354.34137542,629.96,2021,4,15,1,19
2021-04-13 20:00:00,629.96,632.09,628.42,1594.748821,1005581.2870320895,111379,796.811099,502451.2160725852,631.67,2021,4,15,1,20
2021-04-13 21:00:00,631.67,633.19,628.59,1365.995683,862263.7931447936,68932,700.930157,442466.7597262688,631.39,2021,4,15,1,21
2021-04-13 22:00:00,631.39,632.99,628.66,1623.455859,1025013.7115181654,102051,813.826136,513847.3579857844,632.38,2021,4,15,1,22
2021-04-13 23:00:00,632.38,636.65,631.99,1887.227029,1196898.223062292,85281,992.815868,629668.761952728,635.74,2021,4,15,1,23
2021-04-14 00:00:00,635.74,638.69,632.08,2547.54651,1617510.166682443,102938,1324.546288,841007.5733332325,633.14,2021,4,15,2,0
2021-04-14 01:00:00,633.14,634.84,630.81,2454.739766,1554652.0888693968,74864,1250.865588,792222.0285447201,634.46,2021,4,15,2,1
2021-04-14 02:00:00,634.46,634.59,630.88,1720.991618,1089423.6348759427,54764,837.614552,530243.748150121,632.08,2021,4,15,2,2
2021-04-14 03:00:00,632.08,638.64,630.63,2658.389128,1687335.3113477677,77145,1396.331807,886296.1360496149,637.49,2021,4,15,2,3
2021-04-14 04:00:00,637.49,642.79,636.05,3141.566814,2009860.7494577768,103025,1762.407792,1127538.762372186,642.68,2021,4,15,2,4
2021-04-14 05:00:00,642.68,647.19,638.9,4229.556908,2716628.199208728,119450,2160.994628,1388014.2758482238,640.38,2021,4,15,2,5
2021-04-14 06:00:00,640.38,648.53,639.14,4212.951122,2710878.3837419595,155174,2188.808145,1408432.6236848775,645.77,2021,4,15,2,6
2021-04-14 07:00:00,645.77,646.54,642.79,2687.621518,1732194.023152769,122713,1248.148326,804459.0497341485,642.88,2021,4,15,2,7
2021-04-14 08:00:00,642.88,645.65,633.67,3936.25458,2520694.79010856,160528,1874.518695,1200419.1851906248,639.28,2021,4,15,2,8
2021-04-14 09:00:00,639.28,641.64,630.12,4813.785992,3064876.625365924,137049,2313.905229,1473250.7084439993,635.68,2021,4,15,2,9
2021-04-14 10:00:00,635.68,641.51,634.31,3549.018237,2264747.3686207,101472,1681.97966,1073344.3219705431,640.99,2021,4,15,2,10
2021-04-14 11:00:00,640.99,647.87,640.84,3602.696262,2319099.070703692,96234,1838.401974,1183417.301331547,645.11,2021,4,15,2,11
2021-04-14 12:00:00,645.09,646.4,636.31,3857.323304,2474991.901710094,98768,1830.194104,1174332.6279445186,638.71,2021,4,15,2,12
2021-04-14 13:00:00,638.71,644.66,635.97,3589.128345,2294430.8236857424,98181,1741.847206,1113531.3576160497,637.72,2021,4,15,2,13
2021-04-14 14:00:00,637.77,637.81,625.49,5979.141695,3783383.900707579,194494,2791.734813,1766525.3506577576,629.95,2021,4,15,2,14
2021-04-14 15:00:00,629.97,633.82,623.45,4383.384772,2759033.2617636505,139285,2035.879098,1281459.9474520478,630.44,2021,4,15,2,15
2021-04-14 16:00:00,630.44,636.79,627.99,3761.47563,2379233.510693561,121239,1749.752229,1106781.796395956,634.84,2021,4,15,2,16
2021-04-14 17:00:00,634.84,637.64,622.31,3910.678478,2461104.752871113,101504,1706.971648,1074265.0909789095,622.5,2021,4,15,2,17
2021-04-14 18:00:00,622.5,626.97,615.67,5030.114605,3126655.291158115,130022,2274.510122,1413823.600300331,621.19,2021,4,15,2,18
2021-04-14 19:00:00,621.19,624.96,613.0,4732.102401,2934694.8162094485,119026,2263.987982,1404067.3162638417,621.49,2021,4,15,2,19
2021-04-14 20:00:00,621.49,624.78,618.73,1992.51545,1239861.499226407,68095,972.471768,605145.6398228807,623.97,2021,4,15,2,20
2021-04-14 21:00:00,623.97,628.38,623.63,2133.235856,1335278.0997164354,88469,965.446884,604329.1560148585,627.73,2021,4,15,2,21
2021-04-14 22:00:00,627.73,630.48,625.49,1937.972332,1217136.5876833438,89780,968.437688,608239.5322682823,628.42,2021,4,15,2,22
2021-04-14 23:00:00,628.42,630.62,625.8,1874.15267,1178132.6768587986,91526,1010.621301,635312.7661254453,629.59,2021,4,15,2,23
2021-04-15 00:00:00,629.59,634.91,627.04,2538.740053,1598539.4516741966,93146,1399.649148,881315.2164050326,627.04,2021,4,15,3,0
2021-04-15 01:00:00,627.04,631.71,626.1,1981.245139,1243980.264850075,59249,912.656128,573053.6481597319,626.59,2021,4,15,3,1
2021-04-15 02:00:00,626.59,630.74,623.33,1940.99892,1217463.152955833,62683,881.661574,553026.4273594435,628.21,2021,4,15,3,2
2021-04-15 03:00:00,628.21,632.43,626.59,1961.330202,1234587.7355567703,59823,953.867924,600442.160743013,630.56,2021,4,15,3,3
2021-04-15 04:00:00,630.56,634.6,628.92,1925.973428,1215113.1854327845,62310,987.785515,623217.7339619608,629.49,2021,4,15,3,4
2021-04-15 05:00:00,629.49,632.88,627.06,1672.496606,1053923.292685337,63399,807.662973,508964.898359329,631.09,2021,4,15,3,5
2021-04-15 06:00:00,631.09,632.98,627.21,1787.41775,1126387.6325518617,69193,863.369043,544090.6717525278,629.36,2021,4,15,3,6
2021-04-15 07:00:00,629.36,631.99,627.51,1961.631009,1234523.0429086683,75436,930.023883,585313.1226010616,628.42,2021,4,15,3,7
2021-04-15 08:00:00,628.42,631.37,625.01,2163.775618,1358311.446140157,81974,1103.953068,693022.574479847,626.15,2021,4,15,3,8
2021-04-15 09:00:00,626.15,628.29,624.92,1963.746693,1230073.4178876155,68716,1028.888558,644501.5262624008,626.15,2021,4,15,3,9
2021-04-15 10:00:00,626.15,627.32,621.5,2212.530719,1380932.1015457625,80018,1092.796593,682075.4270725133,621.54,2021,4,15,3,10
2021-04-15 11:00:00,621.59,624.8,620.19,2196.041044,1367168.51434429,81668,987.168469,614589.2755769911,623.6,2021,4,15,3,11
2021-04-15 12:00:00,623.58,627.37,623.47,1752.192166,1095490.5812055138,75963,887.833085,555098.8173898536,626.35,2021,4,15,3,12
2021-04-15 13:00:00,626.37,630.73,626.03,2410.383364,1513945.632851497,95092,1158.961715,727952.3867468371,629.18,2021,4,15,3,13
2021-04-15 14:00:00,629.18,629.93,625.44,2191.567976,1375688.1293187786,90599,1092.95086,686081.3889350863,626.27,2021,4,15,3,14
2021-04-15 15:00:00,626.27,627.63,623.84,2178.69562,1364373.9978403363,86952,1026.537371,642869.5020835649,627.15,2021,4,15,3,15
2021-04-15 16:00:00,627.15,629.79,624.7,2623.726894,1645295.7205288054,97889,1312.082423,822800.8490940382,626.65,2021,4,15,3,16
2021-04-15 17:00:00,626.65,627.17,623.07,1717.234047,1074463.055092848,65438,869.387927,543986.2614676863,625.81,2021,4,15,3,17
2021-04-15 18:00:00,625.81,628.4,625.0,1715.743636,1075174.2977638664,78950,891.203201,558489.3846357339,627.33,2021,4,15,3,18
2021-04-15 19:00:00,627.33,635.72,627.25,4054.453314,2558327.182582155,141231,2322.376709,1465414.3586981797,633.63,2021,4,15,3,19
2021-04-15 20:00:00,633.63,635.92,631.81,3052.729738,1934586.6236277032,119190,1446.300579,916571.3606159644,633.5,2021,4,15,3,20
2021-04-15 21:00:00,633.5,637.99,632.26,2043.260233,1296197.1497872283,91008,1069.46192,678457.0824780702,633.69,2021,4,15,3,21
2021-04-15 22:00:00,633.69,635.18,631.79,2059.258481,1304142.8976744555,77174,941.437183,596235.9844335754,632.52,2021,4,15,3,22
2021-04-15 23:00:00,632.52,633.39,629.63,1664.52769,1051653.102198846,61047,780.15253,492919.2630379535,631.59,2021,4,15,3,23
2021-04-16 00:00:00,631.58,635.2,630.35,3011.827351,1905558.544352976,83498,1561.102904,987712.281737408,633.59,2021,4,15,4,0
2021-04-16 01:00:00,633.59,634.72,626.83,4023.264148,2540007.7843456897,98661,1772.055472,1118769.6314226275,630.14,2021,4,15,4,1
2021-04-16 02:00:00,630.14,632.11,627.27,3329.602377,2095868.349525543,87537,1538.465464,968427.1796328722,628.3,2021,4,15,4,2
2021-04-16 03:00:00,628.3,631.99,627.16,2839.114157,1786420.6323336822,76592,1328.636076,836017.956008898,629.37,2021,4,15,4,3
2021-04-16 04:00:00,629.42,629.61,614.99,5328.833118,3318026.131127999,135320,2066.388289,1286666.6577746165,616.57,2021,4,15,4,4
2021-04-16 05:00:00,616.57,621.87,614.15,4947.37151,3055752.745346777,131768,2291.689109,1415482.398576541,617.99,2021,4,15,4,5
2021-04-16 06:00:00,618.03,618.03,610.57,5333.528357,3281734.8764199275,127037,2654.673751,1633443.615062197,614.55,2021,4,15,4,6
2021-04-16 07:00:00,614.55,616.37,610.24,3188.223378,1957050.070463659,96558,1592.743171,977700.3453192704,614.14,2021,4,15,4,7
2021-04-16 08:00:00,614.14,616.07,611.21,2906.917131,1782945.893222657,86526,1393.34067,854615.8439827285,611.91,2021,4,15,4,8
2021-04-16 09:00:00,611.93,612.64,603.99,5371.020212,3269626.164882401,139231,2490.357576,1516029.662906029,606.43,2021,4,15,4,9
2021-04-16 10:00:00,606.43,609.69,602.39,4296.517046,2600480.2192937927,134799,1969.909,1192309.8954194533,602.47,2021,4,15,4,10
2021-04-16 11:00:00,602.47,608.79,599.99,5646.587599,3415918.169202953,154563,2691.725918,1628382.5720300986,608.53,2021,4,15,4,11
2021-04-16 12:00:00,608.53,610.11,605.23,4608.038648,2800595.1220533564,104726,2491.478042,1514241.9791513928,607.16,2021,4,15,4,12
2021-04-16 13:00:00,607.16,611.73,602.49,6792.971502,4121390.5593964416,151968,3132.808164,1900734.7534720623,605.46,2021,4,15,4,13
2021-04-16 14:00:00,605.46,614.6,605.19,5615.384857,3422343.647229844,146347,2910.547956,1773872.6687742274,612.56,2021,4,15,4,14
2021-04-16 15:00:00,612.56,616.26,610.93,3488.192984,2141142.620076624,126371,1718.351117,1054783.706708713,615.51,2021,4,15,4,15
2021-04-16 16:00:00,615.51,618.0,611.39,5366.912921,3303524.50814681,148755,2725.488508,1677649.6099341162,617.22,2021,4,15,4,16
2021-04-16 17:00:00,617.22,618.48,615.54,2706.209617,1669057.8292913905,111000,1211.352359,747119.9638054979,615.71,2021,4,15,4,17
2021-04-16 18:00:00,615.71,618.23,611.04,2374.505443,1462226.702538197,89498,1068.145892,657783.9895910969,618.17,2021,4,15,4,18
2021-04-16 19:00:00,618.17,618.76,613.74,2302.008779,1420255.8061983034,85440,1125.08086,694149.796518884,617.13,2021,4,15,4,19
2021-04-16 20:00:00,617.13,619.99,616.24,2400.100497,1483597.0279302218,84872,1171.773561,724335.390941071,619.14,2021,4,15,4,20
2021-04-16 21:00:00,619.14,620.87,617.19,1862.257354,1152059.0148773417,77930,754.683264,466892.4575342507,617.27,2021,4,15,4,21
2021-04-16 22:00:00,617.27,619.79,615.22,2045.098696,1261724.3303929472,91373,969.956407,598431.1475376838,615.47,2021,4,15,4,22
2021-04-16 23:00:00,615.47,616.63,613.32,2099.652202,1290668.1020271052,69690,1059.269617,651154.2613107669,613.34,2021,4,15,4,23
2021-04-17 00:00:00,613.34,617.39,611.14,2755.437848,1692052.2500045183,93817,1401.624792,860721.2632576126,614.39,2021,4,15,5,0
2021-04-17 01:00:00,614.39,620.09,614.39,2768.890141,1708261.2207647162,86853,1380.28465,851579.3155202874,618.87,2021,4,15,5,1
2021-04-17 02:00:00,618.87,623.08,618.87,2283.202602,1417018.3989123371,78733,1114.658401,691803.57382686,621.64,2021,4,15,5,2
2021-04-17 03:00:00,621.64,625.05,619.11,2466.15624,1534916.5145271362,123944,1287.851362,801563.5650767906,623.72,2021,4,15,5,3
2021-04-17 04:00:00,623.72,624.64,620.9,2311.579408,1439834.0219509208,77549,1104.700611,688110.9516193919,622.2,2021,4,15,5,4
2021-04-17 05:00:00,622.2,622.87,619.9,1837.882067,1142533.4352009045,69468,893.911168,555722.6731150988,621.59,2021,4,15,5,5
2021-04-17 06:00:00,621.59,621.81,618.57,1688.228638,1047564.4745065692,92112,850.629846,527840.5846000522,620.0,2021,4,15,5,6
2021-04-17 07:00:00,620.0,623.04,619.49,1951.461233,1211733.6020844765,84815,984.18274,611130.4204451167,621.14,2021,4,15,5,7
2021-04-17 08:00:00,621.14,623.99,621.14,2029.351333,1263441.0854818686,80173,900.293139,560525.1612051312,623.99,2021,4,15,5,8
2021-04-17 09:00:00,623.99,624.58,614.8,3214.259242,1993251.011437794,141841,1381.540686,856749.2482044223,617.11,2021,4,15,5,9
2021-04-17 10:00:00,617.11,618.91,612.57,2468.645618,1519626.986572783,88278,1289.357743,793706.1114551299,613.65,2021,4,15,5,10
2021-04-17 11:00:00,613.65,614.54,607.0,3631.652038,2219017.662028611,125495,1867.327549,1140992.2163654582,608.86,2021,4,15,5,11
2021-04-17 12:00:00,608.86,610.89,604.99,3675.469209,2237801.868156319,160010,1852.226849,1127739.60678397,610.61,2021,4,15,5,12
2021-04-17 13:00:00,610.61,611.86,603.69,3430.918475,2089808.1579210216,133518,1528.895721,931283.1809017464,610.25,2021,4,15,5,13
2021-04-17 14:00:00,610.25,612.21,605.66,2711.605498,1650196.4284917037,106264,1258.913563,766150.8522656598,606.1,2021,4,15,5,14
2021-04-17 15:00:00,606.1,606.55,600.93,3573.085586,2158376.789183145,124887,1633.568663,986798.4334411736,602.64,2021,4,15,5,15
2021-04-17 16:00:00,602.64,606.85,598.42,3069.463258,1850663.550663728,107204,1465.701161,883727.1629634574,603.76,2021,4,15,5,16
2021-04-17 17:00:00,603.76,605.92,596.37,2497.896022,1500705.372294995,80198,1056.036018,634470.8582686326,597.05,2021,4,15,5,17
2021-04-17 18:00:00,597.05,605.25,595.8,2716.69592,1631337.446898328,85860,1304.36802,783270.1404018803,603.79,2021,4,15,5,18
2021-04-17 19:00:00,603.79,607.84,603.79,1953.025682,1182819.6773949598,71793,991.677708,600609.1087714183,607.04,2021,4,15,5,19
2021-04-17 20:00:00,607.04,608.86,606.0,1414.803915,859497.7171874368,64575,686.469443,417047.9267119543,608.02,2021,4,15,5,20
2021-04-17 21:00:00,608.02,609.54,605.58,1447.927726,879745.5061052351,65248,691.381894,420092.16599376383,607.13,2021,4,15,5,21
2021-04-17 22:00:00,607.13,608.19,603.54,1188.638388,720701.275617437,54018,584.797862,354593.01412389113,606.33,2021,4,15,5,22
2021-04-17 23:00:00,606.33,608.04,599.69,1945.980041,1174490.2605307929,72283,995.874517,601071.7295875708,600.06,2021,4,15,5,23
2021-04-18 00:00:00,600.06,604.98,593.11,3723.924307,2226954.674848373,113867,1707.178051,1020930.6428430756,593.86,2021,4,15,6,0
2021-04-18 01:00:00,593.86,597.37,589.55,4373.950424,2594844.113670582,123284,2034.795709,1207157.496902899,592.19,2021,4,15,6,1
2021-04-18 02:00:00,592.19,594.81,585.98,4313.351015,2546011.354431498,106469,1821.32649,1075078.6214297593,588.04,2021,4,15,6,2
2021-04-18 03:00:00,588.04,589.84,509.31,15739.66463,8803711.212311003,436309,6874.566655,3845186.594794753,550.14,2021,4,15,6,3
2021-04-18 04:00:00,549.99,560.33,539.24,12872.051882,7072760.837421704,317311,6603.745146,3628549.874599516,548.29,2021,4,15,6,4
